0,0,0,0,0
36.650001,0.022007,32.054291,57.547133,89.165065
36.66,0.020784,32.058464,57.543673,89.140141
36.67,0.020981,32.06673,57.526854,89.09296
36.68,0.018148,32.072623,57.492201,89.03781
36.69,0.017209,32.073337,57.444043,88.972271
36.7,0.014855,32.061299,57.390632,88.887357
36.71,0.013439,32.036824,57.337369,88.790554
36.72,0.011292,32.0034,57.276781,88.686644
36.73,0.012067,31.954886,57.209682,88.580912
36.74,0.016094,31.894111,57.131018,88.476832
36.75,0.021114,31.823981,57.039239,88.371128
36.76,0.024047,31.75257,56.92905,88.263666
36.77,0.020451,31.681021,56.801877,88.157991
36.780001,0.021172,31.608289,56.667645,88.051371
36.790001,0.019894,31.541141,56.545251,87.945673
36.800001,0.024204,31.476508,56.445571,87.834099
36.810001,0.022833,31.414764,56.361937,87.711145
36.820001,0.023008,31.359482,56.295389,87.586835
36.830001,0.023155,31.320113,56.240723,87.4682
36.840001,0.025738,31.297831,56.205135,87.374089
36.850001,0.028594,31.293739,56.170177,87.297927
36.860001,0.02952,31.302022,56.135609,87.242953
36.870001,0.027874,31.318953,56.099166,87.197442
36.880001,0.022101,31.330507,56.067894,87.145541
36.890001,0.017244,31.330706,56.044878,87.081079
36.900001,0.011754,31.31638,56.028979,87.004564
36.91,0.011521,31.292858,56.015479,86.937493
36.92,0.008866,31.265532,55.993023,86.882533
36.93,0.009213,31.241739,55.966288,86.843057
36.94,0.008164,31.225773,55.932789,86.814623
36.95,0.010743,31.213108,55.893043,86.788795
36.96,0.008873,31.196687,55.851295,86.760785
36.97,0.004861,31.179692,55.812304,86.73323
36.98,0.002218,31.156721,55.776564,86.707265
36.99,0.004655,31.127863,55.740124,86.689087
37,0.008755,31.090498,55.703038,86.675137
37.01,0.012855,31.051781,55.681029,86.665815
37.02,0.013553,31.021232,55.672373,86.656138
37.030001,0.017786,31.004551,55.683415,86.627311
37.040001,0.021347,31.009231,55.708678,86.578276
37.050001,0.023346,31.036602,55.742558,86.497731
37.060001,0.023646,31.089595,55.769357,86.403335
37.070001,0.022301,31.147824,55.767298,86.305705
37.080001,0.025034,31.200465,55.734772,86.231006
37.090001,0.024431,31.216693,55.667728,86.182944
37.100001,0.025836,31.195223,55.584293,86.146375
37.110001,0.025056,31.125091,55.494385,86.098185
37.120001,0.025941,31.016829,55.416269,86.022953
37.130001,0.025096,30.892278,55.35043,85.912818
37.140001,0.025025,30.772776,55.286747,85.774736
37.150001,0.023806,30.678736,55.212421,85.623836
37.16,0.022207,30.621019,55.123042,85.502437
37.17,0.019735,30.605456,55.014682,85.426641
37.18,0.018491,30.619406,54.897493,85.389368
37.19,0.017957,30.641681,54.799016,85.365075
37.2,0.017497,30.651318,54.741709,85.334411
37.21,0.01477,30.638907,54.742673,85.290351
37.22,0.014838,30.601449,54.781112,85.236967
37.23,0.014073,30.556396,54.845453,85.186135
37.24,0.015371,30.527936,54.908507,85.149409
37.25,0.016223,30.532432,54.955748,85.130555
37.26,0.018994,30.574679,54.97628,85.125349
37.27,0.023462,30.649549,54.974682,85.118974
37.280001,0.02311,30.734532,54.960365,85.096561
37.290001,0.023473,30.812092,54.948001,85.045293
37.300001,0.023262,30.860659,54.938437,84.963264
37.310001,0.027266,30.870939,54.930743,84.855154
37.320001,0.026432,30.835651,54.901405,84.735495
37.330001,0.024074,30.756624,54.840374,84.607549
37.340001,0.019088,30.649835,54.738519,84.481891
37.350001,0.018367,30.52189,54.60017,84.356499
37.360001,0.017612,30.39769,54.433824,84.250766
37.370001,0.019208,30.290389,54.240924,84.163477
37.380001,0.018459,30.207369,54.056858,84.097029
37.390001,0.018738,30.137286,53.895919,84.033142
37.400001,0.018855,30.072418,53.780929,83.953972
37.41,0.017079,30.002901,53.699626,83.842654
37.42,0.015065,29.937013,53.641486,83.699086
37.43,0.011503,29.878074,53.593752,83.530828
37.44,0.012233,29.848737,53.540707,83.352179
37.45,0.011188,29.839739,53.476438,83.198136
37.46,0.011367,29.855782,53.395808,83.067539
37.47,0.013307,29.882622,53.313385,82.975228
37.48,0.016045,29.908524,53.242435,82.903085
37.49,0.015382,29.916272,53.196201,82.869619
37.5,0.012843,29.897659,53.175918,82.863132
37.51,0.011094,29.849498,53.182778,82.890724
37.52,0.013766,29.783448,53.203538,82.957469
37.530001,0.014598,29.709108,53.225782,83.059907
37.540001,0.01442,29.653026,53.240764,83.196335
37.550001,0.013939,29.621789,53.252695,83.362382
37.560001,0.015005,29.625467,53.272595,83.582126
37.570001,0.014482,29.667694,53.325965,83.86121
37.580001,0.011602,29.75468,53.447676,84.208719
37.590001,0.009443,29.878948,53.658808,84.605459
37.600001,0.00814,30.028654,53.972539,85.058292
37.610001,0.0061,30.205015,54.378392,85.548715
37.620001,0.003692,30.434204,54.8592,86.102495
37.630001,0.003559,30.710322,55.385703,86.701438
37.640001,0.003127,31.03737,55.92794,87.326826
37.650001,0.001268,31.386309,56.471079,87.931191
37.66,-0.001786,31.760186,56.992233,88.500068
37.67,-0.002395,32.125542,57.484567,89.045119
37.68,-0.002053,32.46422,57.934492,89.582291
37.69,0.000607,32.753337,58.34928,90.096009
37.7,0.003782,32.980049,58.721612,90.566651
37.71,0.006303,33.141656,59.059618,90.973971
37.72,0.006092,33.239536,59.334757,91.306083
37.73,0.005783,33.290774,59.541507,91.5544
37.74,0.006061,33.304857,59.655964,91.721057
37.75,0.010681,33.297806,59.678683,91.814969
37.76,0.010774,33.270299,59.614803,91.831554
37.77,0.011056,33.216001,59.471018,91.752827
37.780001,0.010964,33.130509,59.262841,91.539757
37.790001,0.012598,33.010464,59.002642,91.171466
37.800001,0.013975,32.853683,58.701021,90.63722
37.810001,0.016211,32.653368,58.346954,89.963115
37.820001,0.017362,32.424458,57.918394,89.171706
37.830001,0.02038,32.15871,57.398497,88.221569
