0.000000,0.000000,0.000000,0.000000,0.000000
231.345000,0.020647,-0.008301,-0.007456,-0.003605
231.354000,0.020722,-0.009133,-0.005018,-0.007450
231.364000,0.024319,-0.009306,-0.002744,-0.005221
231.374000,0.026326,-0.008413,-0.000637,-0.005663
231.384000,0.028789,-0.007419,-0.000402,-0.007069
231.394000,0.030053,-0.005135,-0.001526,-0.009316
231.404000,0.030673,-0.002217,-0.000027,-0.011233
231.414000,0.028657,0.000057,-0.000021,-0.008837
231.424000,0.027985,0.000432,0.003133,-0.008054
231.434000,0.027452,0.000392,0.002651,-0.005041
231.444000,0.030571,0.002672,0.005911,-0.005094
231.454000,0.030049,0.004355,0.005589,-0.006734
231.464000,0.031151,0.004702,0.005004,-0.007859
231.474001,0.030532,0.003537,0.002415,-0.004495
231.484001,0.028852,0.003640,0.002959,0.000867
231.494001,0.025319,0.001492,0.003658,-0.001248
231.504001,0.021750,-0.004087,0.000223,-0.003080
231.514001,0.015470,-0.013447,-0.007766,-0.010738
231.524001,0.010638,-0.020184,-0.017643,-0.016611
231.534001,0.008702,-0.022525,-0.025392,-0.023514
231.544001,0.012490,-0.018428,-0.026536,-0.027547
231.554001,0.014237,-0.014219,-0.022961,-0.026136
231.564001,0.010817,-0.013139,-0.011708,-0.022031
231.574001,0.006623,-0.016662,-0.005633,-0.016927
231.584001,0.005506,-0.021771,-0.008114,-0.008087
231.594001,0.006579,-0.025191,-0.016956,-0.006058
231.604000,0.006454,-0.025798,-0.024601,-0.007623
231.614000,0.004281,-0.027017,-0.024891,-0.016334
231.624000,0.001586,-0.025771,-0.026145,-0.018282
231.634000,0.002010,-0.027391,-0.026433,-0.020081
231.644000,0.003679,-0.026698,-0.025089,-0.018711
231.654000,0.007550,-0.024529,-0.022270,-0.019853
231.664000,0.008810,-0.020852,-0.019389,-0.019944
231.674000,0.010458,-0.015797,-0.020412,-0.018836
231.684000,0.010561,-0.012679,-0.020750,-0.018400
231.694000,0.010365,-0.008626,-0.019963,-0.016846
231.704000,0.011925,-0.006222,-0.014644,-0.014972
231.714000,0.016346,-0.003620,-0.011534,-0.013876
231.724001,0.020498,-0.002643,-0.007250,-0.012052
231.734001,0.024220,-0.001321,-0.003916,-0.009466
231.744001,0.026531,0.000416,0.000052,-0.004946
231.754001,0.027952,0.006543,-0.000681,-0.002008
231.764001,0.029105,0.010812,-0.002504,-0.001678
231.774001,0.029138,0.011276,-0.004706,-0.002709
231.784001,0.030735,0.008377,-0.003980,-0.001947
231.794001,0.032119,0.009268,-0.004908,0.000617
231.804001,0.031978,0.010361,-0.003766,-0.000517
231.814001,0.028324,0.010732,-0.003695,-0.000911
231.824001,0.026129,0.009857,-0.002818,-0.005781
231.834001,0.024365,0.012361,-0.001785,-0.007446
231.844001,0.024721,0.013870,0.000124,-0.010504
231.854000,0.023427,0.014308,0.002548,-0.010544
231.864000,0.021071,0.014081,0.005095,-0.008424
231.874000,0.012758,0.015963,0.008658,-0.008088
231.884000,0.001858,0.016600,0.010823,-0.007687
231.894000,-0.006495,0.012862,0.011049,-0.003946
231.904000,-0.002671,0.000858,0.010792,-0.002128
231.914000,0.006017,-0.007779,0.006206,0.002596
231.924000,0.013456,-0.010905,-0.004554,0.001762
231.934000,0.009260,-0.003914,-0.017838,-0.002935
231.944000,0.002753,0.000329,-0.023600,-0.009892
231.954000,-0.007070,0.003354,-0.020486,-0.017278
231.964000,-0.010207,-0.002540,-0.017020,-0.013496
231.974001,-0.016527,-0.009606,-0.015376,-0.008291
231.984001,-0.011993,-0.017990,-0.017757,-0.005011
231.994001,-0.005827,-0.017005,-0.021488,-0.004909
232.004001,0.003423,-0.015121,-0.024679,-0.010603
232.014001,0.007802,-0.011318,-0.026007,-0.012264
232.024001,0.012568,-0.009017,-0.023094,-0.014939
232.034001,0.017325,-0.005927,-0.017641,-0.017695
232.044001,0.020378,-0.003388,-0.011674,-0.017823
232.054001,0.018934,-0.001309,-0.005057,-0.016032
232.064001,0.018242,0.000758,-0.000729,-0.008514
232.074001,0.016920,0.000925,0.003972,-0.001932
232.084001,0.014179,0.001019,0.007930,0.003621
232.094001,0.010963,0.000127,0.009469,0.008167
232.104000,0.006171,-0.000984,0.007029,0.010987
232.114000,0.006524,-0.004133,0.000540,0.010009
232.124000,0.006732,-0.005200,-0.004484,0.006423
232.134000,0.008518,-0.003992,-0.004731,0.001416
232.144000,0.008178,-0.001111,-0.006258,-0.000267
232.154000,0.006897,0.000185,-0.005237,-0.002888
232.164000,0.008780,0.000647,-0.009307,-0.006048
232.174000,0.008744,0.000533,-0.006880,-0.006262
232.184000,0.009078,0.000103,-0.008450,-0.005291
232.194000,0.006903,0.001417,-0.008184,-0.003157
232.204000,0.008773,0.002149,-0.008910,-0.005783
232.214000,0.012935,0.004252,-0.008473,-0.004827
232.224001,0.014145,0.003082,-0.007794,-0.002873
232.234001,0.015168,0.005268,-0.006095,-0.002641
232.244001,0.016355,0.006701,-0.006474,-0.004312
232.254001,0.020023,0.010043,-0.002127,-0.002896
232.264001,0.022481,0.010055,-0.004287,-0.002599
232.274001,0.022064,0.010864,-0.003562,-0.000744
232.284001,0.020364,0.012172,-0.005853,-0.003329
232.294001,0.022019,0.015266,-0.003312,0.001015
232.304001,0.023368,0.018630,-0.001135,0.000878
232.314001,0.025437,0.019197,0.000812,0.004155
232.324001,0.026035,0.018912,0.001632,0.001028
232.334001,0.026657,0.016725,0.000769,0.001881
232.344001,0.027697,0.017151,0.002068,-0.002088
232.354000,0.025443,0.014622,0.003487,-0.002410
232.364000,0.024541,0.013291,0.000919,-0.006353
232.374000,0.021759,0.014608,-0.002437,-0.007751
232.384000,0.018870,0.012834,-0.006097,-0.011094
232.394000,0.016810,0.010107,-0.005133,-0.009791
232.404000,0.017594,0.005873,-0.006699,-0.013996
232.414000,0.020304,0.005911,-0.007467,-0.015837
232.424000,0.020561,0.006000,-0.010649,-0.019094
232.434000,0.019660,0.006346,-0.010694,-0.017760
232.444000,0.021758,0.005299,-0.012151,-0.018041
232.454000,0.023790,0.005833,-0.010877,-0.017538
232.464000,0.026353,0.004996,-0.013665,-0.018903
232.474001,0.025146,0.005088,-0.012662,-0.016229
232.484001,0.027430,0.003940,-0.011982,-0.016064
232.494001,0.028132,0.001945,-0.006906,-0.012263
232.504001,0.027118,0.003285,-0.005173,-0.010806
232.514001,0.024189,0.003428,-0.005203,-0.010044
232.524001,0.021686,0.004015,-0.006686,-0.010112
232.534001,0.021407,0.002237,-0.008483,-0.009680
232.544001,0.026561,0.001631,-0.006289,-0.010200
232.554001,0.028945,0.000272,-0.004942,-0.014732
232.564001,0.033836,-0.003291,-0.005253,-0.015367
232.574001,0.033305,-0.004657,-0.005755,-0.013607
232.584001,0.034860,-0.005250,-0.007619,-0.009907
232.594001,0.033283,-0.002859,-0.006009,-0.011647
232.604000,0.030720,-0.002552,-0.007372,-0.012124
232.614000,0.025496,-0.000021,-0.007131,-0.013285
232.624000,0.018452,0.002469,-0.011938,-0.011861
232.634000,0.010770,0.002763,-0.014212,-0.012581
232.644000,0.006709,0.002934,-0.015961,-0.011833
232.654000,0.006245,0.001209,-0.012000,-0.016199
232.664000,0.007594,-0.000813,-0.012831,-0.021099
232.674000,0.009761,-0.005345,-0.017207,-0.021276
232.684000,0.007195,-0.009009,-0.021022,-0.020018
232.694000,0.008949,-0.013723,-0.021741,-0.017018
232.704000,0.009474,-0.018205,-0.020348,-0.021107
232.714000,0.012281,-0.021233,-0.020322,-0.019846
232.724001,0.013563,-0.017598,-0.020944,-0.023402
232.734001,0.012548,-0.011706,-0.020204,-0.025103
232.744001,0.012559,-0.004863,-0.023245,-0.026713
232.754001,0.006287,-0.002736,-0.025950,-0.027939
232.764001,0.003208,-0.002784,-0.028078,-0.025984
232.774001,0.004659,-0.002861,-0.029155,-0.028213
232.784001,0.013988,-0.001217,-0.028305,-0.027020
232.794001,0.023571,-0.001336,-0.028768,-0.025724
232.804001,0.030751,-0.002177,-0.024372,-0.021349
232.814001,0.032021,-0.002383,-0.017371,-0.018522
232.824001,0.036773,-0.005623,-0.008643,-0.018467
232.834001,0.038282,-0.007360,-0.002270,-0.017819
232.844001,0.040386,-0.005703,-0.000614,-0.014296
232.854000,0.038834,0.002843,-0.001333,-0.013646
232.864000,0.036081,0.010473,-0.002935,-0.017048
232.874000,0.035009,0.012131,-0.004442,-0.018080
232.884000,0.030133,0.010574,-0.004736,-0.014739
232.894000,0.031148,0.005517,-0.003934,-0.012825
232.904000,0.027596,0.002185,-0.004295,-0.016721
232.914000,0.026010,0.002389,-0.003960,-0.018770
232.924000,0.021962,0.002192,-0.005887,-0.017047
232.934000,0.020785,0.002239,-0.005948,-0.018864
232.944000,0.019431,0.002040,-0.008028,-0.016104
232.954000,0.020586,0.002707,-0.007377,-0.015558
232.964000,0.018418,0.006701,-0.007206,-0.011495
232.974001,0.017656,0.006809,-0.005233,-0.013968
232.984001,0.014754,0.008920,-0.003930,-0.012409
232.994001,0.012827,0.008501,-0.001632,-0.010839
233.004001,0.011059,0.007210,-0.000956,-0.010763
