0,0,0,0,0
144.564999,7.012409,6.953298,6.805511,6.715784
144.573999,7.009775,6.959048,6.80592,6.71246
144.583999,7.005937,6.960235,6.809156,6.711617
144.593999,7.004098,6.960629,6.812484,6.713263
144.603999,7.003472,6.955413,6.815695,6.720751
144.613999,7.003445,6.957967,6.816778,6.725719
144.623999,7.003719,6.956792,6.818604,6.727261
144.633999,7.005725,6.961396,6.819101,6.726512
144.643999,7.006318,6.958616,6.819467,6.730259
144.654,7.005835,6.961135,6.81711,6.728953
144.664,7.006741,6.957458,6.81649,6.730797
144.674,7.007116,6.962758,6.819616,6.734205
144.684,7.008107,6.960967,6.819496,6.737884
144.694,7.005174,6.960928,6.820766,6.740592
144.704,7.006952,6.959385,6.81836,6.739825
144.714,7.005088,6.958378,6.819383,6.743206
144.724,7.007325,6.959817,6.819803,6.741941
144.734,7.008061,6.956924,6.816816,6.741361
144.744,7.009995,6.958423,6.816601,6.739126
144.754,7.010251,6.95705,6.814021,6.741589
144.764,7.008383,6.956024,6.81275,6.739097
144.774,7.005164,6.95287,6.81078,6.73822
144.783999,7.003148,6.950511,6.809658,6.73156
144.793999,6.999316,6.945972,6.809437,6.731063
144.803999,6.99876,6.944002,6.807768,6.728243
144.813999,6.999146,6.942163,6.804538,6.730609
144.823999,7.002735,6.939206,6.804609,6.728158
144.833999,7.002799,6.934674,6.806006,6.724497
144.843999,6.999712,6.927621,6.808334,6.723756
144.853999,6.995464,6.927989,6.805406,6.723401
144.863999,6.995421,6.927815,6.801189,6.723571
144.873999,6.995191,6.928455,6.79745,6.724774
144.883999,6.99414,6.931305,6.795095,6.725063
144.893999,6.996282,6.933726,6.7944,6.725887
144.904,6.996748,6.938396,6.792332,6.719808
144.914,7.001573,6.937911,6.790155,6.71277
144.924,6.999062,6.938966,6.787759,6.710241
144.934,6.998756,6.939537,6.788489,6.70711
144.944,6.999552,6.942423,6.790568,6.708729
144.954,7.001229,6.945326,6.790797,6.706345
144.964,7.004035,6.948266,6.792592,6.70693
144.974,7.001212,6.946302,6.793152,6.705977
144.984,7.00135,6.946588,6.796657,6.706774
144.994,6.999079,6.94588,6.800633,6.708042
145.004,6.99838,6.945724,6.804102,6.707441
145.014,6.997585,6.944868,6.804324,6.71038
145.024,6.999541,6.940959,6.80301,6.709497
145.033999,7.003445,6.942511,6.802469,6.710398
145.043999,7.006491,6.943474,6.800906,6.706441
145.053999,7.007685,6.948641,6.799459,6.70763
145.063999,7.007377,6.952547,6.801229,6.705736
145.073999,7.006156,6.955344,6.803635,6.706922
145.083999,7.006527,6.956312,6.804195,6.704977
145.093999,7.006498,6.956841,6.802906,6.706439
145.103999,7.009612,6.957947,6.805198,6.705334
145.113999,7.011926,6.960678,6.803415,6.705746
145.123999,7.014619,6.962609,6.803397,6.708422
145.133999,7.013539,6.962103,6.802066,6.706814
145.143999,7.011787,6.956374,6.804926,6.706019
145.154,7.010851,6.94892,6.808409,6.701579
145.164,7.008209,6.945138,6.808304,6.697944
145.174,7.009177,6.94927,6.806589,6.694458
145.184,7.007,6.949558,6.805817,6.690744
145.194,7.010487,6.951538,6.804867,6.692396
145.204,7.009379,6.947966,6.80753,6.69299
145.214,7.008797,6.948335,6.806568,6.694334
145.224,7.00513,6.945373,6.80795,6.696821
145.234,7.004985,6.949864,6.805306,6.69822
145.244,7.007116,6.950633,6.806714,6.704546
145.254,7.011759,6.952329,6.807322,6.70731
145.264,7.012118,6.948109,6.811856,6.713548
145.274,7.010454,6.946802,6.813156,6.71649
145.283999,7.008129,6.943699,6.812749,6.723137
145.293999,7.008084,6.946813,6.811461,6.724558
145.303999,7.008098,6.945043,6.809536,6.725846
145.313999,7.010587,6.944265,6.813023,6.724346
145.323999,7.010075,6.938741,6.812598,6.728421
145.333999,7.010914,6.944145,6.813252,6.726774
145.343999,7.009767,6.944917,6.811173,6.723732
145.353999,7.010219,6.945591,6.811858,6.719761
145.363999,7.015615,6.946408,6.810182,6.720019
145.373999,7.017618,6.949082,6.812869,6.72235
145.383999,7.019717,6.95127,6.81378,6.724915
145.393999,7.015672,6.950613,6.816843,6.727502
145.404,7.012775,6.951758,6.817762,6.727144
145.414,7.012548,6.95414,6.817484,6.723154
145.424,7.009207,6.953685,6.81782,6.721147
145.434,7.006589,6.955512,6.81663,6.723364
145.444,7.002831,6.951594,6.819793,6.727129
145.454,7.003514,6.948298,6.818756,6.729196
145.464,7.002764,6.942516,6.821122,6.729422
145.474,7.002479,6.941693,6.822737,6.726069
145.484,7.001109,6.939677,6.82548,6.725742
145.494,7.000542,6.940564,6.82479,6.726028
145.504,7.000902,6.938965,6.820339,6.732097
145.514,7.002067,6.94021,6.817016,6.73112
145.524,6.999612,6.93572,6.813074,6.730865
145.533999,6.999361,6.93535,6.811051,6.731603
145.543999,6.996674,6.935113,6.80763,6.733312
145.553999,6.999813,6.938562,6.806156,6.732371
145.563999,6.999756,6.939955,6.805248,6.729476
145.573999,7.005112,6.942859,6.80597,6.728544
145.583999,7.006911,6.945451,6.801357,6.727393
145.593999,7.00798,6.949118,6.799289,6.721779
145.603999,7.003186,6.946097,6.796893,6.71962
145.613999,7.006743,6.945859,6.797676,6.717907
145.623999,7.005286,6.942405,6.796657,6.717254
145.633999,7.008662,6.944343,6.795493,6.71665
145.643999,7.004618,6.944293,6.797278,6.716626
145.654,7.004349,6.944768,6.795261,6.71453
145.664,7.001668,6.946949,6.799469,6.712968
145.674,7.002081,6.945878,6.799595,6.70956
145.684,7.002014,6.947054,6.806066,6.712922
